1,18,0.070398
1,22,0.34521
1,24,-0.096175
1,27,0.13534
1,37,-0.035764
1,38,0.075181
3,1,-0.0912
3,4,0.18945
3,7,-0.11612
3,15,-0.050433
3,18,-0.20041
3,20,-0.3055
3,22,0.045967
3,23,-0.089936
3,24,0.082193
3,25,-0.15689
3,27,-0.10909
3,33,0.14412
3,37,-0.13825
3,38,0.054373
3,41,0.14277
3,43,0.07226
3,44,-0.24447
3,45,-0.21473
3,46,-0.20149
3,47,-0.25638
3,48,-0.48156
3,50,-0.0066912
3,51,-0.24415
3,52,0.088499
3,55,0.037848
3,56,0.057173
3,57,-0.41372
3,59,-0.25284
3,60,-0.057691
4,1,0.011028
4,7,0.025865
4,18,0.11125
4,22,-0.061294
4,24,0.52983
4,27,-0.083146
4,37,0.18328
4,38,0.31327
4,44,-0.069169
4,48,0.14443
4,50,-0.24822
4,51,0.018087
4,52,-0.092013
4,57,0.064222
4,60,-0.13683
7,1,0.19184
7,18,-0.030308
7,22,0.033936
7,24,-0.23025
7,27,-0.10726
7,37,0.35097
7,38,0.6262
12,1,-0.093741
12,3,0.1095
12,4,0.30511
12,7,0.043507
12,15,0.0067498
12,18,-0.15694
12,19,-0.051793
12,20,0.084164
12,22,0.11518
12,23,0.10321
12,24,0.24866
12,25,0.065556
12,27,-0.021781
12,33,0.073648
12,37,0.30899
12,38,0.21598
12,41,0.20395
12,43,0.30055
12,44,-0.077528
12,45,0.020249
12,46,0.24153
12,47,0.1589
12,48,0.1496
12,50,0.11176
12,51,0.21867
12,52,-0.12629
12,55,0.27385
12,56,0.009649
12,57,0.20876
12,59,-0.18221
12,60,-0.072091
15,1,-0.17138
15,4,0.030532
15,7,-0.036668
15,18,-0.16548
15,20,0.32024
15,22,-0.05326
15,24,0.11793
15,25,0.052466
15,27,-0.022542
15,33,-0.027658
15,37,-0.029947
15,38,-0.11382
15,41,-0.40674
15,43,0.059349
15,44,0.101
15,45,-0.0033517
15,47,0.56763
15,48,0.014625
15,50,0.080501
15,51,0.0033209
15,52,-0.034622
15,55,0.099114
15,56,-0.072664
15,57,0.17784
15,59,0.12979
15,60,-0.20274
19,1,-0.0035965
19,3,-0.17568
19,4,-0.013417
19,7,-0.11182
19,15,0.080105
19,18,0.15865
19,20,-0.24222
19,22,0.077101
19,23,-0.010894
19,24,-0.056931
19,25,-0.15471
19,27,0.038457
19,33,0.13333
19,37,0.092623
19,38,-2.4709e-19
19,41,0.0039647
19,43,-0.052223
19,44,0.20962
19,45,-0.08487
19,46,-0.20463
19,47,0.13933
19,48,0.16538
19,50,0.11298
19,51,0.23894
19,52,0.071222
19,55,-0.039344
19,56,-0.020706
19,57,0.16239
19,59,0.0026443
