1,18,-0.058247
1,22,0.18016
1,24,-0.0081392
1,27,-0.05156
1,37,-0.072306
1,38,-0.066974
1,40,-0.25993
7,1,0.10305
7,18,-0.19633
7,22,0.10297
7,24,0.084391
7,27,-0.017933
7,37,0.023135
7,38,-0.027812
7,40,0.057018
20,1,0.34128
20,7,0.031894
20,18,-0.10348
20,21,0.36825
20,22,-0.095822
20,24,0.051676
20,27,0.10937
20,29,-0.0011859
20,36,0.00041087
20,37,-0.10397
20,38,-0.34898
20,40,-0.25273
20,42,0.46689
20,43,0.37284
20,44,-0.32858
20,45,0.31258
20,48,0.36146
20,49,0.32888
20,50,-0.0090086
20,51,0.11033
20,52,-0.096138
20,57,0.033498
20,59,0.0058009
20,60,-0.095681
20,62,0.28384
20,66,0.40899
20,71,-0.1566
20,73,-0.084973
20,74,-0.097602
21,1,0.0066909
21,7,0.084704
21,18,-0.093635
21,22,0.07632
21,24,0.042372
21,27,0.17768
21,29,0.12296
21,36,-0.024104
21,37,-0.10302
21,38,-0.00014941
21,40,-0.14284
21,43,0.20967
21,44,-0.15918
21,45,0.24896
21,48,0.30483
21,50,0.077678
21,51,0.27289
21,52,0.011634
21,57,0.20921
21,60,-0.031135
21,66,0.063406
21,71,-0.037974
21,73,-0.053582
21,74,-0.019026
22,18,0.17363
22,24,0.034945
22,27,-0.017233
22,37,0.016804
22,38,-0.15922
22,40,-0.098814
24,18,-0.052769
27,18,0.0047947
27,24,-0.15224
29,1,0.00086897
29,7,0.045971
29,18,-0.023459
29,22,0.02479
29,24,-0.058149
29,27,0.17162
29,36,-0.017829
29,37,0.00075665
29,38,0.0026749
29,40,-0.10942
29,44,0.090047
29,48,0.081701
29,50,0.12699
29,51,-0.035461
29,52,0.24854
29,57,-0.10344
29,60,0.014839
29,66,0.083738
36,1,-0.033761
36,7,-0.0063996
36,18,-0.17056
36,22,-0.03006
36,24,-0.30791
36,27,0.016647
36,37,0.34006
36,38,0.18668
36,40,-0.11906
37,18,-0.12799
37,24,-0.29297
37,27,0.1356
38,18,-0.059454
38,24,-0.0657
38,27,0.21033
38,37,0.22902
40,18,-0.049492
40,24,0.16863
40,27,-0.033974
40,37,0.025161
40,38,0.18806
42,1,-0.075561
42,7,0.087391
42,18,-0.18027
42,21,0.18938
42,22,-0.21228
42,24,0.019722
42,27,0.32713
42,29,-0.0022529
42,36,0.15018
42,37,-0.069231
42,38,0.1323
42,40,0.051411
42,43,0.60612
42,44,-0.17957
42,45,0.66135
42,48,0.63963
42,49,0.62319
42,50,0.087785
42,51,0.3106
42,52,-0.25785
42,57,0.25845
42,59,-0.1051
42,60,-0.024126
42,62,0.20327
42,66,0.040392
42,71,-0.21755
42,73,-0.17408
42,74,0.34118
43,1,-0.053421
43,7,-0.08822
43,18,-0.19728
43,22,-0.19547
43,24,-0.2204
43,27,0.23988
43,29,-0.025714
43,36,0.56684
43,37,0.18965
43,38,0.2023
43,40,-0.086597
43,44,-0.26083
43,45,0.63486
43,48,0.55248
43,50,0.3037
43,51,0.33014
43,52,-0.19483
43,57,0.26818
43,60,0.052138
43,66,0.13687
43,71,-0.17563
43,74,0.17267
44,1,-0.20912
44,7,0.1587
44,18,0.027447
44,22,0.16566
44,24,-0.09266
44,27,0.051497
44,36,-0.19256
44,37,-0.091741
44,38,0.045971
44,40,0.24848
45,1,-0.23465
45,7,-0.10063
45,18,-0.10964
45,22,-0.21864
45,24,-0.15896
45,27,0.25432
45,29,0.0067237
45,36,0.44357
45,37,0.22845
45,38,0.14695
45,40,-0.17606
45,44,-0.3849
45,48,0.74175
45,50,0.05344
45,51,0.4444
45,52,-0.22868
45,57,0.21784
45,60,0.10629
45,66,0.10848
45,71,-0.21186
45,74,0.36559
48,1,-0.21729
48,7,0.0077893
48,18,-0.11104
48,22,-0.23648
48,24,-0.17205
48,27,0.33219
48,36,0.23561
48,37,0.18802
48,38,0.1382
48,40,-0.09016
48,44,-0.21604
48,52,-0.22328
48,60,0.026309
49,1,-0.20009
49,7,-0.10843
49,18,-0.062592
49,21,0.2304
49,22,-0.17996
49,24,-0.15539
49,27,0.23441
49,29,-0.024104
49,36,0.39408
49,37,0.19379
49,38,0.085062
49,40,-0.15619
49,43,0.587
49,44,-0.38828
49,45,0.93038
49,48,0.69281
49,50,0.083975
49,51,0.45195
49,52,-0.22222
49,57,0.20192
49,59,0.13342
49,60,0.13623
49,66,0.13126
49,71,-0.18676
49,73,-0.13885
49,74,0.32522
50,1,-0.12067
50,7,0.098271
50,18,-0.064679
50,22,0.057141
50,24,-0.16917
50,27,0.20014
50,36,0.15385
50,37,0.26128
50,38,0.12625
50,40,0.03513
50,44,0.09258
50,48,0.07075
50,51,0.04076
50,52,0.14169
50,60,0.096442
51,1,-0.2309
51,7,0.065622
51,18,-0.013946
51,22,-0.074185
51,24,0.051599
51,27,0.32493
51,36,0.12836
51,37,0.090883
51,38,0.21612
51,40,0.11817
51,44,0.12571
51,48,0.47129
51,52,-0.072405
51,60,0.14211
52,1,0.39587
52,7,0.036482
52,18,0.022976
52,22,0.14667
52,24,-0.091575
52,27,0.045963
52,36,0.045208
52,37,0.038288
52,38,0.039894
52,40,-0.14609
52,44,0.096667
52,60,0.23285
57,1,0.042909
57,7,-0.13542
57,18,-0.031497
57,22,0.092333
57,24,0.12523
57,27,0.082144
57,36,0.19247
57,37,-0.034676
57,38,0.084407
57,40,-0.094698
57,44,-0.25256
57,48,0.28731
57,50,0.031418
57,51,0.2188
57,52,0.099376
57,60,0.077429
57,66,0.083825
59,1,0.094137
59,7,0.1619
59,18,-0.096248
59,21,-0.096035
59,22,0.097209
59,24,0.10552
59,27,-0.092183
59,29,0.034484
59,36,0.20797
59,37,0.19432
59,38,-0.038883
59,40,-0.23146
59,43,0.04383
59,44,-0.012335
59,45,0.089299
59,48,0.006257
59,50,0.09008
59,51,0.15147
59,52,0.084401
59,57,0.092561
59,60,0.17878
59,66,0.15466
59,71,-0.05031
59,73,-0.13594
59,74,0.12157
60,1,-0.0061189
60,7,0.13539
60,18,-0.13238
60,22,-0.036828
60,24,-0.1502
60,27,0.018464
60,36,0.17496
60,37,0.15907
60,38,0.066603
60,40,-0.041574
60,44,-0.030432
62,1,0.075854
62,7,0.022253
62,18,-0.088683
62,21,0.12131
62,22,-0.12973
62,24,-0.14594
62,27,-0.068171
62,29,-0.0045668
62,36,0.26227
62,37,-0.14183
62,38,-0.22474
62,40,-0.26564
62,43,0.45886
62,44,-0.1599
62,45,0.37651
62,48,0.20752
62,49,0.38333
62,50,0.035405
62,51,0.1467
62,52,-0.071794
