1,18,0.10662
1,22,0.14934
1,24,0.2723
1,27,-0.10891
1,37,-0.041515
1,38,-0.24352
1,40,0.045407
4,1,0.1363
4,7,-0.016397
4,18,0.18587
4,22,0.051254
4,24,0.40308
4,27,-0.33441
4,36,0.095679
4,37,0.094479
4,38,-0.06378
4,40,-0.10529
4,44,0.58907
4,48,0.59936
4,50,0.18004
4,51,0.20688
4,52,0.078202
4,57,0.43988
4,60,0.15703
4,66,0.12523
7,1,0
7,18,0.021612
7,22,-0.0019894
7,24,0
7,27,0.044448
7,37,-0.021968
7,38,0.17451
7,40,0.037137
9,1,0.025097
9,4,0.38883
9,7,0.010108
9,18,0.034779
9,22,0.017674
9,24,0.27211
9,27,-0.0045625
9,29,-0.13943
9,35,0.014868
9,36,0.19471
9,37,0.029833
9,38,0.14774
9,40,-0.28084
9,41,0.3736
9,43,0.17435
9,44,0.43779
9,45,0.37953
9,47,-0.13972
9,48,0.45295
9,50,0.17907
9,51,0.29887
9,52,0.040697
9,54,0.095097
9,56,-0.052681
9,57,0.20975
9,60,0.19957
9,62,0.44287
9,66,0.22269
9,71,-0.18526
9,73,0.071024
9,74,0.27253
17,1,-0.18745
17,4,0.14284
17,7,-0.02142
17,9,0.40609
17,18,0.12553
17,22,0.050453
17,24,0.080817
17,27,0.15007
17,29,-0.030089
17,35,-0.11019
17,36,0.034275
17,37,0.029659
17,38,0.067894
17,40,-0.0053559
17,41,0.2103
17,43,0.13074
17,44,0.24694
17,45,0.13995
17,47,-0.12438
17,48,0.2171
17,50,0.033344
17,51,0.05379
17,52,0.044907
17,54,0.115
17,56,0.29833
17,57,0.06172
17,60,0.087252
17,62,0.11837
17,63,0.090174
17,66,-0.087164
17,71,-0.12365
17,73,-0.051234
17,74,0.27014
22,18,0.012293
22,24,-0.032864
22,27,-0.051408
22,37,0.072913
22,38,-0.14048
22,40,0.21041
24,18,-0.084972
26,1,-0.053602
26,4,0.38261
26,7,0
26,9,0.43329
26,17,0.2429
26,18,-0.093769
26,22,0.0057667
26,24,0.027825
26,27,-0.0040224
26,29,-0.20101
26,35,0.049229
26,36,0.0025655
26,37,0.027795
26,38,0.070459
26,40,-0.028065
26,41,0.13052
26,43,0.042461
26,44,0.22558
26,45,0.09168
26,47,-0.050754
26,48,0.27114
26,50,0.0003268
26,51,0.1448
26,52,-0.079817
26,54,-0.029851
26,56,-0.060079
26,57,0.21119
26,60,0.17678
26,62,0.059449
26,63,0.24041
26,66,0.042024
26,71,-0.19622
26,73,-0.017448
26,74,0.095843
27,18,-0.15063
27,24,-0.050849
28,1,0.033073
28,4,0.20423
28,7,0
28,9,0.12881
28,17,0.050982
28,18,-0.068559
28,22,0.019852
28,24,0.30624
28,26,0.09948
28,27,-0.097837
28,29,-0.048011
28,35,0.0096874
28,36,-0.0068863
28,37,-0.27066
28,38,0.018294
28,40,-0.094426
28,41,0.17871
28,43,0.051692
28,44,0.21371
28,45,0.046483
28,47,0.15102
28,48,0.1675
28,50,0.20101
28,51,-0.0077081
28,52,-0.16314
28,54,-0.025144
28,56,0.024214
28,57,-0.025534
28,60,-0.065815
28,62,0.046664
28,63,0.14084
28,66,0.002742
28,67,0.2081
28,70,0.095641
28,71,-0.078724
28,73,-0.06086
28,74,0.16596
28,75,0.13841
29,1,-0.015546
29,4,-0.16744
29,7,-0.25196
29,18,0.11632
29,22,0.0012684
29,24,-0.058656
29,27,0.16311
29,36,0.014845
29,37,0.11709
29,38,-0.30304
29,40,-0.01533
29,44,-0.27758
29,48,-0.29375
29,50,-0.076015
29,51,-0.23443
29,52,0.11268
29,56,0.12552
29,57,-0.14176
29,60,-0.13532
29,66,-0.058155
35,1,0.0072977
35,4,-0.053588
35,7,0.018526
35,18,-0.30733
35,22,-0.0056185
35,24,0.044437
35,27,0.049134
35,29,-0.24909
35,36,0.0065918
35,37,-0.12601
35,38,-0.060484
35,40,0.046097
35,43,-0.0033795
35,44,0.027737
35,45,-0.018785
35,48,0.043534
35,50,0.0065827
35,51,-0.026794
35,52,0.0070758
35,54,0.19122
35,56,0.033324
35,57,-0.0024099
35,60,0.036526
35,66,0.0066369
35,71,-0.044515
35,73,-0.0074626
35,74,0.025493
36,1,-0.010385
36,7,-0.00095543
36,18,0.0069861
36,22,0.0022649
36,24,0.25959
36,27,0.014371
36,37,-0.034302
36,38,-0.050803
36,40,-0.093976
37,18,0.26921
37,24,-0.2701
37,27,0.014551
38,18,0.12035
38,24,-0.12825
38,27,-0.035315
38,37,0.10375
40,18,0.11603
40,24,-0.11909
40,27,-0.15729
40,37,-0.067735
40,38,-0.083999
41,1,0.062129
41,4,0.3283
41,7,0
41,18,-0.052964
41,22,-0.034405
41,24,0.35506
41,27,-0.29757
41,29,-0.16647
41,35,0.016783
41,36,0.22564
41,37,-0.16782
41,38,-0.031608
41,40,-0.070485
41,43,0.22694
41,44,0.28936
41,45,0.32798
41,47,-0.40532
41,48,0.2143
41,50,0.29616
41,51,0.033728
41,52,0.040659
41,54,0.093928
41,56,-0.039851
41,57,0.35032
41,60,0.17996
41,66,0.20993
41,71,-0.10866
41,73,-0.024636
41,74,0.22386
43,1,-0.028187
43,4,0.0441
43,7,0
43,18,-0.14013
43,22,-0.066117
43,24,0.29809
43,27,-0.061582
43,29,-0.090363
43,36,0.085208
43,37,-0.26454
43,38,-0.18055
43,40,0.014437
43,44,0.47404
43,45,0.52431
43,48,0.48237
43,50,0.86959
43,51,0.33154
43,52,-0.054567
43,54,0.34874
43,56,0.18425
43,57,0.42709
43,60,-0.0064076
43,66,0.092617
43,71,0.23807
43,74,0.41424
44,1,-0.018522
44,7,0.067912
44,18,0.020912
44,22,0.070521
44,24,0.50037
44,27,-0.088026
44,36,0.11125
44,37,-0.1195
44,38,-0.089638
44,40,-0.13434
45,1,-0.050397
45,4,-0.04279
45,7,0.036868
45,18,-0.23088
45,22,0.041274
45,24,0.14755
45,27,-0.075259
45,29,0.03558
45,36,0.04954
45,37,-0.2123
45,38,-0.0070252
45,40,-0.216
45,44,0.17889
45,48,0.095993
45,50,0.53914
45,51,0.11902
45,52,-0.098514
45,54,0.61487
45,56,0.35757
45,57,0.36345
45,60,0.17929
45,66,0.22402
45,71,0.070246
45,74,0.54115
47,1,-0.034016
47,4,-0.13693
47,7,0.037025
47,18,0.11955
47,22,0.040874
47,24,-0.081071
47,27,0.16656
47,29,0.14546
47,35,-0.12409
47,36,-0.019166
47,37,-0.0011305
47,38,0.068184
47,40,0.039741
47,43,0.020197
47,44,-0.10751
47,45,-0.056798
47,48,-0.08728
47,50,0.029162
47,51,-0.053963
47,52,-0.047088
47,54,-0.15055
47,56,0.044397
47,57,-0.28131
47,60,-0.095234
47,66,-0.18085
47,71,0.21703
47,73,0.11777
47,74,-0.076503
48,1,0.044496
48,7,0.052571
48,18,-0.034258
48,22,0.019224
48,24,0.47794
48,27,-0.070446
48,36,0.11681
48,37,-0.17598
48,38,-0.13076
48,40,-0.10962
48,44,0.92149
48,52,-0.040928
48,60,0.17738
50,1,0.03397
50,7,0
50,18,-0.17762
50,22,-0.052666
50,24,0.44742
50,27,-0.15795
50,36,0.097409
50,37,-0.33371
50,38,-0.1722
50,40,0.0013219
50,44,0.47316
50,48,0.45258
50,51,0.3671
50,52,-0.05454
50,60,0.0010575
51,1,0.21449
51,7,0.060302
51,18,0.11182
51,22,-0.036343
51,24,0.17619
51,27,-0.065947
51,36,0.042963
51,37,0.040625
51,38,0.065093
51,40,0.027592
51,44,0.30918
51,48,0.30437
51,52,0.013596
51,60,0.13107
52,1,0.17984
52,7,0
52,18,0.28912
52,22,0.17333
52,24,0.014929
52,27,0.031444
52,36,0.08744
52,37,0.2419
52,38,-0.014832
52,40,0.24005
52,44,-0.046579
52,60,0.19824
54,1,-0.03638
54,4,-0.27071
54,7,0
54,18,-0.29458
54,22,-0.045044
54,24,0.16736
54,27,0.082228
54,29,-0.031005
54,36,-0.046504
54,37,-0.09511
54,38,0.059823
54,40,-0.061275
54,44,-0.024055
54,48,-0.15366
54,50,0.34001
54,51,0.096672
54,52,-0.087249
54,56,0.57304
54,57,0.31091
54,60,0.012422
54,66,0.03728
56,1,0.054876
56,4,-0.19596
56,7,-0.04236
56,18,-0.077649
56,22,-0.019366
56,24,0.10278
56,27,0.19892
56,36,-0.00011875
56,37,-0.12884
56,38,-0.23006
56,40,-0.095306
56,44,-0.051675
56,48,-0.1501
56,50,0.14338
56,51,0.045392
56,52,-0.060367
56,57,0.17351
56,60,0.074547
56,66,-0.14318
57,1,0.13529
57,7,0.058154
57,18,0.091185
57,22,0.069559
57,24,0.27647
57,27,-0.38559
57,36,0.0049809
57,37,-0.038828
57,38,-0.052674
57,40,0.01948
57,44,0.38417
57,48,0.3227
57,50,0.49666
57,51,0.45118
57,52,0.0052007
57,60,0.025892
57,66,0.16812
60,1,0.31424
60,7,0.035285
60,18,-0.047628
60,22,0.3936
60,24,0.20606
60,27,0.10163
60,36,0.15481
60,37,-0.053692
60,38,0.055557
60,40,-0.030045
60,44,0.19774
62,1,0.025016
62,4,0.052389
62,7,0.034022
62,18,-0.050331
62,22,0.00099643
62,24,0.28253
62,27,0.17992
62,29,-0.10556
62,35,-0.0042443
62,36,0.23513
62,37,-0.20087
62,38,-0.052489
62,40,-0.28048
62,41,0.3275
62,43,0.63761
62,44,0.45481
62,45,0.4675
62,47,0.063345
62,48,0.41011
62,50,0.55828
62,51,0.35501
62,52,-0.048494
62,54,0.21279
62,56,0.066724
62,57,0.22406
62,60,0.21842
62,66,0.16448
62,71,0.032546
62,73,0.27037
62,74,0.32101
63,1,-0.022221
63,4,0.43143
63,7,0.036181
63,9,0.55152
63,18,-0.14576
63,22,-0.025733
63,24,0.42954
63,27,-0.060259
63,29,-0.10242
63,35,0.0074572
63,36,0.17069
63,37,-0.010446
63,38,-0.03625
63,40,-0.15653
63,41,0.15902
63,43,0.58508
63,44,0.64199
63,45,0.24577
63,47,-0.086255
63,48,0.66217
63,50,0.60423
63,51,0.43354
63,52,-0.079508
63,54,0.090319
63,56,-0.10842
63,57,0.39436
63,60,0.059135
63,62,0.46969
63,66,0.2688
63,71,-0.00037553
63,73,-0.039719
63,74,0.20071
66,1,-0.067202
66,7,0.027005
66,18,-0.15278
66,22,-0.019082
66,24,0.046951
66,27,-0.29049
66,36,0.011773
66,37,0.0052332
66,38,-0.13894
66,40,-0.28879
66,44,0.17563
66,48,0.16978
66,50,0.1375
66,51,-0.099714
66,52,-0.28451
66,60,-0.1135
67,1,0.043501
67,4,0.1608
67,7,0
67,9,0.039369
67,17,0.11792
67,18,-0.13245
67,22,0.086719
67,24,0.28838
67,26,-0.061192
67,27,-0.054335
67,29,-0.019879
67,35,-0.00015651
67,36,0.032402
67,37,-0.14697
67,38,-0.29617
67,40,0.089689
67,41,-0.031343
67,43,0.49429
67,44,0.31568
67,45,0.15631
67,47,0.062081
67,48,0.35737
67,50,0.54765
67,51,0.15757
67,52,-0.099008
67,54,0.17198
67,56,0.12752
67,57,0.35245
67,60,-0.1999
67,62,0.19548
67,63,0.45528
67,66,0.031937
67,71,0.014214
67,73,-0.042215
67,74,0.068886
70,1,0.2069
70,4,0.32894
70,7,0.025414
70,9,0.15673
70,17,0.041401
70,18,-0.17969
70,22,0.0451
70,24,0.27264
70,26,0.20889
